PC1,PC2,PC3,PC4,PC5,date,close
-2.5097967967291117,-0.08897503729333954,-0.4263378910708174,-0.921188529256243,2.4433012831664613,2024-01-29,197.4
-3.450011261703648,0.6225183113397986,-0.87013665826314,-0.2673473197875006,2.5391111957081436,2024-01-30,196.0
-3.9163630972428334,0.7868874978010966,-0.918239906923321,-0.3583635119030868,2.2786618627859188,2024-01-31,195.0
-5.086353868134561,1.0302153244265315,-0.9403150612594059,1.1676434275079224,0.3106836293862249,2024-02-01,192.5
-5.09463364572181,0.5052180520655157,-0.35769505452821176,0.682012332729207,-0.28804835946866114,2024-02-04,191.0
-4.780025204133699,-0.3575555907120853,0.4969355242457185,-0.14995087877189692,-0.2746035461160015,2024-02-05,192.0
-4.8044525611008595,-0.47946088998319236,0.6053683024011675,0.32636418693334385,-0.606999699210245,2024-02-06,192.0
-4.424367489320318,-0.856558445590179,0.877675817484604,0.2165164484252556,-0.6554776526252502,2024-02-07,192.0
-4.145415031322378,-1.344336989593575,1.3662866966530711,-0.10406764654053115,-0.44700053493306624,2024-02-08,192.8
-4.381677370878191,-1.0097477101201209,0.9622056674153194,0.8273803406571282,-0.3346545421905135,2024-02-11,191.7
-4.72441507090016,-0.7417533646511182,0.7079949675398265,0.6697092681211038,-0.2805783269257004,2024-02-12,191.0
-5.188522912981376,-0.32743477450389297,0.15567723644579268,1.0857828840792363,-0.293688072238704,2024-02-13,190.1
-5.454248614259734,-0.39434366210662275,0.3200845684404516,0.521466351362029,-0.36189480555795134,2024-02-14,190.0
-5.539268556956964,-0.40253580673556194,0.40965114587960805,0.6624641913926245,-0.48638061146196604,2024-02-15,189.2
-6.044742621054513,0.165687459939198,-0.028135310997006505,1.3129331862687945,-0.6577943018618327,2024-02-18,186.5
-6.05509591641276,-0.16350808915759363,0.28686659490218014,0.3217492431427752,-0.49931339010007614,2024-02-20,186.3
-6.343133328772283,0.4844597314491133,-0.6170998701454579,0.9803487732758566,-0.7982370276096642,2024-02-21,182.8
-6.991656496611772,0.7675184154222988,-0.8882456255836564,0.7682855949872271,-0.7036731327926824,2024-02-22,180.1
-7.30383310186385,0.8559612984668663,-1.0671874544149125,0.4229203341638447,-0.7378136741066872,2024-02-25,177.6
-7.296401990262222,0.37341008525393077,-0.8252833904872678,-0.35030029712618693,-0.5737001658285308,2024-02-26,177.0
-6.881167620401348,-0.21141394076451853,-0.5012997659005707,-0.8956465700958665,-0.36426335357559436,2024-02-27,177.5
-6.969611448439165,-0.306287404181473,-0.5813815144982755,-0.6062985073584456,-0.4138392695012504,2024-02-28,177.0
-6.415763198272992,-0.692232874301779,-0.3893536319437119,-1.061347623247887,-0.5013570014011042,2024-02-29,177.2
-5.993985335229186,-1.3926490782065128,0.03799461499692523,-1.2417097834962758,-0.42600620088290886,2024-03-03,177.8
-3.9141672458692294,-3.9009158741854923,2.2533424028468327,-3.4404849642570356,-0.19350027678895868,2024-03-04,184.9
-4.727386238465942,-2.0228274027285646,0.4454302673678677,0.2124904052327817,-0.9139768883661111,2024-03-05,180.0
-4.418070513856258,-2.9186165472288352,1.3751778493421358,-0.7399553041051246,-0.43761311940508346,2024-03-06,181.4
-4.040657821421831,-2.9834020282417923,0.838378713210091,0.25365002757089444,-0.4888181267502562,2024-03-07,181.6
-3.37807657477601,-3.830579912592529,1.4517393658178812,-0.16630418943750885,-0.31077485387737086,2024-03-10,183.7
0.5542898568992017,-7.284056684201719,3.123091750277836,-2.4779224169642857,0.0030438108300112504,2024-03-12,197.7
0.11800709456136765,-5.6450555588780675,1.4811404273563828,1.370876875732979,-0.3442419341615053,2024-03-13,195.9
-1.2543291308364461,-3.959483963474146,0.3329665309284881,2.7923644121705724,-0.5582520343809846,2024-03-14,189.8
0.2504872542139008,-5.17340345425368,0.8821219183293976,0.250735689402384,-0.3641478049569915,2024-03-17,194.3
-1.3457372939988768,-3.064665033887239,-0.9067808438998618,3.4097983602912327,-0.2297390221375163,2024-03-18,189.0
-1.774288296883319,-2.9520975165821146,-0.8586029606772513,1.8273644963755766,0.0719812036364316,2024-03-19,188.5
-1.7671211555048725,-2.6660336053648916,-1.632801102287869,1.959464429623086,0.006346914654563137,2024-03-20,188.0
-2.5208306354329126,-1.820342081763111,-2.2840865593883692,1.8297304163217376,0.0025968142174011177,2024-03-21,186.1
-3.264894229211764,-0.9299963937499475,-2.636586613263053,1.5562424236742838,-0.055846094176618316,2024-03-25,183.0
-3.978803447506387,-0.371852314715272,-2.817755875123925,1.1592061370459403,0.42373368435080505,2024-03-26,181.0
-4.057347679055784,-0.1541957376870795,-2.768322679109733,-0.47121073257208623,0.8991458242968353,2024-03-27,180.3
-3.80138449868069,-0.040104105655549366,-3.105817900731852,-1.040745325970852,1.4153654196950212,2024-03-28,180.0
-3.8318548981772946,0.0045763534726321765,-3.1767171123936704,-1.2643384550199142,1.818238757455389,2024-03-31,179.6
-4.838113936116302,0.7470020930990512,-3.4900333954753453,-0.6582373410119922,2.3162650323581464,2024-04-01,178.0
-4.557306093004229,0.1446695295221542,-2.8347949692333367,-1.536483744001246,2.3730582903246136,2024-04-02,178.2
-5.228081578050873,0.7406405910681069,-3.2066116355538847,-0.7160362131293188,2.0274568191974605,2024-04-03,176.0
-4.968102604548697,-0.15505430324546396,-2.235517219115692,-1.7705917409402416,2.094008020135151,2024-04-04,177.0
-5.2681754749792296,-0.5492132629803743,-1.5585847066992302,-0.9522094589787118,-0.4441254466356314,2024-04-07,175.9
-4.631401400460244,-1.8230063548623858,-0.3368143850871507,-1.5357659838551532,-0.33597115502687597,2024-04-09,177.2
-4.423399416148945,-2.112665550783259,0.002478471669153424,-0.8583783655820244,-0.8595664823657927,2024-04-10,177.1
-4.729950730169467,-1.9988283835681748,-0.07862147399668591,-0.26936478282376447,-1.1026770040453542,2024-04-14,176.0
-4.883627307536821,-2.092660524544585,0.12896199640682332,-0.4216266927715516,-1.126137899581836,2024-04-15,176.0
-5.202085719037858,-1.6402228279279945,-0.4429682347477857,0.3047979784745145,-1.2219457307236903,2024-04-16,174.0
-5.133953725546268,-2.1042222480252324,-0.04125819445988852,-0.23898383601800496,-0.9590473146212751,2024-04-18,174.5
-5.3378027625190425,-1.8220224749067508,-0.4177229530502772,0.2662680373373923,-1.0141605072582351,2024-04-21,173.7
-5.5756297878290955,-1.7853058146492224,-0.4928013306499588,0.3054376140005571,-1.002637664624486,2024-04-22,172.9
-5.829456850911378,-1.771998747472405,-0.5720045061915757,0.10437202285490359,-1.086149381070608,2024-04-24,172.3
-6.161139908445261,-1.421342587464528,-0.9089860841417072,0.2512767431698249,-1.1405715313667264,2024-04-25,171.0
-6.176269885332707,-1.4706167211562153,-1.0273080395511356,-0.064800340488054,-1.1605474299943737,2024-04-28,169.7
-5.797241397984365,-2.2426278643116953,-0.316549098029308,-0.8140779541271793,-0.8219893256510147,2024-04-29,170.5
-4.5435436722430635,-3.3390009383406483,0.5996681960091045,-1.4652556594355521,-0.8153962776024425,2024-04-30,173.4
-4.11854784383123,-3.5253829144493736,0.6311071763524716,-0.5258849790493344,-0.6459338989231417,2024-05-02,173.6
-5.362428095454207,-2.293151604596706,-0.25245134330679014,0.045640389718143146,-0.7515585897397482,2024-05-06,169.4
-5.030013611938798,-2.8220966834106247,0.10164675989949819,-0.4515486564176377,-0.33031037758807014,2024-05-07,170.8
-4.560501821442497,-2.9123922633597834,-0.36155639750170204,0.07524879000014405,-0.40073925793315635,2024-05-08,170.5
-4.776466166855413,-2.990164458199337,-0.15753126430724443,0.5023201611755882,-0.17044299996191084,2024-05-09,169.7
-3.8538985665727092,-3.9771949650500185,0.7255766972857335,-0.3633554700354042,-0.11495252701933081,2024-05-12,171.0
-1.6760468943861684,-5.3564699487336185,1.1732041734464917,-1.2531735543807794,-0.27179435059795,2024-05-13,176.9
-1.2779341270973772,-5.677357586965251,1.429592290368295,-0.3363426970489992,0.19440966036472537,2024-05-14,179.9
-1.8337786374101497,-4.701738618351956,0.4029227692044203,1.4938478444574732,0.12886517184479726,2024-05-15,178.1
-1.581986481703616,-5.0485408314633675,0.8085111249860558,0.5268575426153,0.22824802963741322,2024-05-16,179.6
-0.46592769812338386,-5.786870869478419,1.0290181649303924,0.024045665852455263,0.32699052627027503,2024-05-19,183.0
1.4016581058216189,-6.744612893384806,1.0559556842015503,-0.43932021557079576,0.2167031173363354,2024-05-20,189.1
0.6479131728178464,-5.886606294652869,0.2510417998856657,1.4901459181198362,0.42055236058364726,2024-05-21,189.0
5.3052266545199185,-8.616176387860206,1.2790541425839594,-2.797940494383492,0.5180032897094623,2024-05-22,205.0
6.098998808771362,-8.010533839955928,0.3138087087881164,-0.3020774925552045,0.6853695767103192,2024-05-26,211.0
5.625748204896607,-7.394984873723695,-0.0067969472608200325,1.4175697759413775,1.4763354158114645,2024-05-27,212.5
3.208211890128131,-3.401185600999852,-2.7739042812093944,3.942763467755432,-0.03484211452687,2024-05-29,199.0
1.8819178434894637,-2.9917069066284023,-2.7273466363949552,2.166104646416975,0.5685191824722631,2024-05-30,197.0
1.599935032714045,-2.407613819263868,-3.483320273790588,2.3734515261905416,0.4622589232752547,2024-05-30,197.0
2.4761115697016938,-3.059736928585851,-3.3544271329597226,0.7050092214921714,0.24706971837138192,2024-06-02,201.0
1.8471993030663438,-2.1863264349502094,-4.102665256826534,1.427341783671361,0.10492915037125487,2024-06-03,200.0
1.3731361699372326,-1.793865588263578,-4.019539439578034,0.39717551883128477,0.4283913507086152,2024-06-04,200.0
0.7871037633330928,-1.0481213480795049,-4.2756547696708,0.34817289949743985,0.6681459534341481,2024-06-05,198.0
0.052039088070494996,-0.5375879770733016,-4.10589036225564,-0.8585956596043736,1.0367131966286536,2024-06-06,197.9
-0.9388629599298458,0.9899827017479061,-4.971824912638688,-0.31181043360638894,0.3677892496144473,2024-06-09,193.0
-1.548087145737693,0.8106233006880699,-4.417468056083096,-1.3888486896081715,0.7453188880337595,2024-06-10,193.0
-0.23969151477215553,-0.516590922453903,-3.5301180693048524,-2.331233876554525,0.746247965707884,2024-06-11,197.0
-0.2979795958466874,-0.3716165237806337,-3.4170517001526237,-1.6136212474835396,0.7600040237275345,2024-06-12,197.0
-1.1111010917543345,0.25750087204273053,-3.5333334121710855,-1.192245885525028,0.8176143747055988,2024-06-13,194.9
-2.0927178802308637,0.8829863717807219,-3.734220958174286,-1.346204193672027,0.9612520255105053,2024-06-16,193.0
-2.8647620677462386,1.5786376870278016,-4.017676587214104,-1.0460915566688727,1.0972005957302613,2024-06-18,190.2
-2.164031293300621,0.20476822315446502,-2.7058727480132947,-3.0021278582117445,1.5437189521295458,2024-06-19,193.7
-2.6209187594105114,1.0573512256520696,-3.4125228078327408,-1.0680273320931293,1.1561609953932708,2024-06-20,191.0
-3.0972588940834083,0.9257606031335213,-3.068512439114292,-1.4381083859343282,1.1476650767081995,2024-06-23,190.0
-2.9846503342389625,0.5258887051199238,-2.6440055947636134,-1.6692616301631917,1.0343487217895948,2024-06-24,190.0
-3.3554730032744535,-0.1256190057539219,-1.832771962713969,-1.2040538009835557,-1.0496310244540024,2024-06-25,189.8
-4.2676952409281546,0.8346237217608038,-2.3289649764551474,-0.32441825567075744,-1.5776876108667872,2024-06-26,186.3
-4.753167745793314,0.7876038510098713,-2.036190907280745,-0.5841704450767823,-1.6617334843941576,2024-06-27,185.0
-5.1606619949184065,1.015323724139277,-2.2724918146564947,-0.27216937806965624,-1.8886326232170558,2024-06-30,182.2
-2.7190067879382993,-2.0353233359699945,0.30990073792340367,-3.3718290383144534,-1.5499143381195803,2024-07-01,191.0
-0.9442103650350736,-2.9432436556066746,0.3921040185430481,-2.212438356766515,-1.7863491072450939,2024-07-02,195.0
-1.2911173886514495,-2.9679974852772055,0.6648593060101794,-1.3771720852293836,-1.565624359510684,2024-07-03,196.2
-0.524411985639161,-3.460332853132921,0.5931269699829885,-0.9854399619402517,-1.3414256610799529,2024-07-04,197.9
0.057204071078262676,-3.939303938956054,0.8529380085765591,-0.8791913801302583,-1.2240689911832106,2024-07-07,200.0
-0.48055386019861407,-3.143609966549609,0.05536208468125511,0.7837163629287948,-1.3715723298518532,2024-07-08,198.0
0.571113946323711,-4.321687257709991,0.9493711070479796,-0.4734723671635068,-1.2058024491034138,2024-07-09,202.0
2.0413798580161497,-5.317099966126391,1.2971191772739015,-0.5282337253173736,-0.9887384110971821,2024-07-10,206.9
3.6271053992191127,-6.0877631112997665,1.4477327690260933,-0.40828062772102036,-0.7964322146979579,2024-07-11,212.0
4.8297898128723356,-6.377767349349282,1.0181433479797324,0.04163144503011537,-0.5365832580133312,2024-07-14,217.9
4.758609530198281,-5.096379889888879,-0.07919812132702442,1.2345284944622343,-0.48978083666815925,2024-07-15,218.0
5.246626439485519,-5.376015112856367,0.22169659521120794,0.6278773421858453,0.4879016497791862,2024-07-16,222.0
5.641414299170771,-4.673232304980042,-0.5307602986176441,1.480601420862097,0.44953644320745684,2024-07-17,222.0
8.817634362192418,-6.1720737746786405,-0.10190895809062207,-1.57059312526101,0.07626256335570582,2024-07-18,235.0
10.633172095555503,-7.114875309653242,0.2768484707392948,-1.324293692458977,0.7330614882282676,2024-07-21,248.0
9.101985246314284,-4.464797671037967,-1.8550935168747866,2.706227156142971,0.09308954498384565,2024-07-22,241.8
11.071731153168578,-5.757048304500799,-1.032136075626058,-0.8129606365846506,0.06283766765333063,2024-07-23,252.9
9.322368085499008,-3.302062714591745,-2.7707707024647434,2.444162191051168,-0.10582747416309951,2024-07-24,247.9
9.252299802690802,-3.2994868627628797,-2.3731012977910564,1.1067225143263753,0.24123269790156843,2024-07-25,250.0
14.583631605921463,-6.493704130500444,-0.9426127604365614,-3.578431666699437,0.051942946869424474,2024-07-28,275.0
15.425869921740349,-3.9463893787214035,-3.2524947277933953,0.15000089821170673,-1.1957494847584174,2024-07-29,277.3
12.530793127487684,-1.740352122247319,-3.8309118975124647,2.4205836004960766,-0.735755708050928,2024-07-30,270.6
12.195075689868565,-0.7233166487695571,-4.272779215452826,2.5057715578979654,-0.6605845545347396,2024-07-30,270.6
12.863712348599947,-0.8592822614370381,-3.2993776493367477,-0.48631470625780004,-0.1978323828944039,2024-07-31,276.2
10.606485441812463,1.051842628747176,-4.182715214035165,2.19573944151023,0.06555286604199385,2024-08-01,271.5
9.42829505519072,3.4493577402423137,-5.908799546472256,2.7004085202286228,-1.894472614287763,2024-08-05,259.1
5.4944305370542805,7.297083646210325,-7.660740595084074,2.9018889691344163,-3.1795257349548933,2024-08-06,238.0
5.171715264897236,5.83867870856131,-5.357873440517864,-1.6938635395720434,-2.368382261943443,2024-08-07,241.0
4.884993598503555,5.908344625114073,-4.846429005099378,-2.4684788844603176,-2.36015089931756,2024-08-07,241.0
2.797918322494011,7.248404920897756,-4.723691673889212,-1.6512072486916858,-1.6697432648620965,2024-08-08,236.9
5.052787139668556,4.6393207674070345,-2.2905839611259644,-6.148665466058154,-1.030399904947117,2024-08-11,249.1
6.332371589439301,3.5879064722787177,-1.1996192446358946,-5.634364188812559,-0.325382448398571,2024-08-12,258.0
5.373479012912691,4.3671498112802425,-0.8936349267837755,-3.5643019205519653,0.04953630877590632,2024-08-13,255.1
5.103210132672949,3.6979518599117243,0.16171562304909518,-3.9659764650856317,0.5841574827408323,2024-08-14,257.0
12.248704537810987,-0.41445779510248126,1.9895806976972694,-8.76690438922922,-0.34609547335918983,2024-08-15,281.2
11.594494174435741,1.3402234491601757,0.2727434901437182,-3.0253872325012887,-0.8843704158859642,2024-08-18,280.6
9.630392364242603,1.377377092721656,0.29504445176866584,-0.285968869722416,-0.34716737727629277,2024-08-21,279.1
9.95933542781345,1.3274580733260775,0.40883113624228695,-0.9028185498522585,-0.2729824090970442,2024-08-22,283.0
8.179775273389618,3.6626184665790626,-1.2021851187262693,1.678821152261267,-0.7225038547659115,2024-08-25,273.0
6.30671832477091,5.226706354569075,-2.1956054780308,2.401133837887055,-1.162465963467675,2024-08-27,261.9
5.251952006608829,4.235092657229674,-0.7359871336312214,1.3697710380664063,-3.685955969027068,2024-08-28,262.0
3.974574638778528,5.156829127832359,-1.020519494908805,1.5165939544397473,-3.0806868730010963,2024-08-29,258.8
2.3975643215953686,6.70131870665308,-1.836879843517093,2.2808634014424176,-2.96796612617867,2024-09-01,249.0
4.365283623000169,3.989391405868222,0.6818621334374967,-3.115571513939113,-1.1372358380786924,2024-09-02,261.6
3.067649094140889,5.761292218858788,-0.0028205367548262412,-1.3638294457022437,0.1617950014848569,2024-09-03,259.5
1.4861374225505593,7.12380571717848,-0.6308506301921913,-0.44178097545263423,0.2749586225798273,2024-09-04,250.5
0.7883219203309495,6.740363981234501,-0.014247601397663161,-1.7528921100818535,1.009791831459294,2024-09-05,250.0
-0.5102398641963037,7.684772253774543,-0.6403722856107195,-0.45976651736976815,0.9758066777254804,2024-09-08,245.1
-0.8546094866992965,7.365409757507505,-0.5482247838031572,-0.5274679342298358,0.326657943431227,2024-09-09,239.9
0.22330853966088704,5.143329254189226,1.5085349220329534,-2.4647380082945483,-2.1931208604545867,2024-09-10,244.9
-1.1649300495752783,5.949290558887657,1.1438266249328202,-0.06753069411188108,-2.2836974956662934,2024-09-11,240.0
0.7508146536752229,3.0153947731737514,3.7187391323038836,-3.4245412657096854,-1.987103458818794,2024-09-12,250.0
1.0898781520636347,3.274083130285054,3.0978873014062294,-0.6760200700972019,-2.400456034970815,2024-09-15,248.5
-0.39163200892287675,4.2521505866637925,2.7703172689836486,0.07352873363430489,-2.318091696688214,2024-09-16,244.3
0.6840451298415909,2.611982095898858,3.825611880445063,-1.6535772293533382,-1.9265555874833542,2024-09-18,250.0
1.4960050287609963,1.9122927749623693,3.9904341399276038,-0.5179918021156625,-1.865961558251221,2024-09-22,253.0
0.47370388319208256,3.0279826270199157,3.126917554101772,1.3163996233275648,-2.214162300002239,2024-09-23,247.8
-0.5918094399035138,3.6708547628125507,2.4979644468589504,1.7384904770768927,-2.3540132662547415,2024-09-24,243.2
0.8394426576124104,1.79131567885274,3.8271509044423695,-0.61350029810616,-1.9364764811941544,2024-09-25,250.0
-0.3921998884165755,3.1413833153565816,2.7820569654927216,2.1264078301830414,-1.730740623784236,2024-09-26,245.6
-0.36439326729374083,2.737786509472889,3.0736502655467777,1.1782231973354995,-1.5427134844029784,2024-09-29,245.0
1.1234739077523155,1.2664070222170887,4.269266193209203,-0.7378708297039077,-0.7890623245594196,2024-09-30,251.5
3.0878156247669626,-0.2395379090089458,5.286034185207767,-1.1848269556706308,0.18684232487627292,2024-10-01,258.0
3.779473606523711,-0.24370348604127662,4.989961158600195,0.13665403292740433,0.6185711182699735,2024-10-02,260.0
5.127546785372572,-1.0861408015908318,5.238689666866482,-0.5134324260206191,1.0962794800695579,2024-10-06,267.5
5.455958892074298,-1.1882323627307174,5.228420643037975,0.4000712370389056,1.5688016891281216,2024-10-07,272.0
5.167292831652077,-0.35499652669195386,4.225786894340966,2.2165579532568556,1.280137488467273,2024-10-08,270.8
4.755700215334273,0.1322820543800038,3.6265784915352737,2.825998834404997,1.328754015599484,2024-10-09,269.2
4.552037326465015,0.6484499892255298,3.164964999370558,2.8097380375500696,1.4647627077796843,2024-10-09,269.2
5.951164437887854,-0.6665278654560914,3.9577467358696783,1.1057559673102295,1.6871911700164413,2024-10-15,275.4
7.057437928032139,-0.7476522514230507,3.7564333306269564,1.3509186696235083,1.796310802735185,2024-10-16,280.0
8.383994538265448,-0.6274722597650244,3.3805235115597676,1.121456977768547,1.7948977969602125,2024-10-17,284.3
7.319057876881805,1.0437966351607195,2.217084405058909,2.4232235245274527,1.643772117395122,2024-10-20,280.1
5.492241165920505,2.53632943412319,1.3677283270248077,3.2599975347796954,2.0768961950294815,2024-10-21,274.0
4.358114428632501,3.403327796175574,1.0256134868144875,2.2774987210986373,2.139164436159479,2024-10-22,271.0
2.9857878893720495,5.255446545580272,-0.23520703442700885,2.29550945742067,1.451863078634768,2024-10-23,263.9
1.2175708526156617,6.007561223007979,-0.4143720962352957,1.996229889781862,1.7139451765849296,2024-10-24,259.0
0.984227312699885,5.561494336788468,0.2973192819362617,0.32133115170471455,1.875666166608892,2024-10-27,260.0
0.9546424252516587,5.338023728709569,0.7959564431956356,-0.07156088131235942,2.290053204318325,2024-10-28,260.9
1.3127835942622985,4.998427725186147,1.3690216318822832,-0.7572213141058017,2.5440851573658025,2024-10-29,262.0
0.8015340313899865,5.4114979410679656,1.1738957619639359,-0.36064716808285746,2.43458347930606,2024-10-30,260.0
-0.10252596009558379,5.741442970212312,1.2640735329391695,-0.38539136130777807,2.678717605657028,2024-11-05,258.0
0.15886192079001935,5.0277720792360885,1.9190163438222785,-1.1995368577165049,2.9860994819229094,2024-11-06,259.5
1.6529214202880702,3.7531548183414687,2.7550698564450538,-1.9646267083594506,2.9013187264006968,2024-11-10,264.0
2.964000605246457,2.919562461735275,3.0873222760604233,-1.5818150922926972,2.6472832656324026,2024-11-11,268.0
2.5614351219889353,2.7901346247647805,3.306879186967777,-0.050521912385600054,2.7954510299507747,2024-11-12,268.0
1.3499235378720924,4.348206838356569,2.026999056786826,1.7878412723181625,1.9749293969681705,2024-11-13,261.0
0.5880351096189728,3.854445893530092,2.8018793281632344,1.0901288050442548,-0.21893035798610813,2024-11-14,260.0
1.4649695324277396,2.869748483433397,3.366535018352985,0.45689034280065677,-0.6243235640779413,2024-11-17,263.3
0.18348042478401116,4.345189233806896,2.225795293025818,2.259851577914069,-1.2063677709043283,2024-11-19,258.8
-0.7375747584402657,4.47443237947666,2.3711023290588344,1.9011041410426077,-1.1450401888758035,2024-11-20,257.0
-1.1537999449522534,4.748391340065414,2.1199402649408188,1.7170023789830915,-1.2533809144783161,2024-11-21,255.0
-0.1875744486039492,3.400695133093359,3.409245133417687,0.02776559448464705,-0.9816623950786906,2024-11-25,258.5
0.5769454961687649,2.719423618177703,4.052298648765997,0.12575293771380947,-0.7495952118203398,2024-11-26,261.0
0.6126760884795917,2.4881725224434983,4.478548541998956,0.6058379421540148,-0.5489543168279566,2024-11-27,261.2
0.31184035725220516,3.781142115882339,3.356346933974902,0.5970437248473203,2.2353373928798046,2024-11-28,259.0
-1.1698294756987666,4.563574414618538,2.7324668132799186,1.986906721656734,0.0642500676619522,2024-12-01,253.1
-1.1321416236595,4.10678152114705,2.9145932025316963,0.5963679174648185,-0.29381756671526005,2024-12-02,253.0
-1.0002043503688363,3.591754013621375,3.1708330707187824,0.28330122960929877,-0.2845214757336685,2024-12-03,255.0
-1.1085836588502431,3.853391189342974,2.8405284539767797,1.1658498431862463,-0.8142822815992382,2024-12-04,253.0
-1.7904538301397133,4.105162260908348,2.562988597122908,1.474565251641641,-0.8618135526545978,2024-12-05,250.2
